x	y	z
2.782	0.351893	-0.41466
2.783	0.350957	-0.414965
2.784	0.35002	-0.415269
2.785	0.349083	-0.415573
2.786	0.348146	-0.415877
2.787	0.347208	-0.416181
2.788	0.34627	-0.416484
2.789	0.345332	-0.416787
2.79	0.344393	-0.41709
2.791	0.343454	-0.417392
2.792	0.342515	-0.417694
2.793	0.341575	-0.417996
2.794	0.340635	-0.418297
2.795	0.339695	-0.418598
2.796	0.338754	-0.418899
2.797	0.337813	-0.4192
2.798	0.336872	-0.4195
2.799	0.33593	-0.4198
2.8	0.334988	-0.420099
2.801	0.334046	-0.420398
2.802	0.333103	-0.420697
2.803	0.33216	-0.420996
2.804	0.331217	-0.421294
2.805	0.330273	-0.421592
2.806	0.329329	-0.42189
2.807	0.328384	-0.422187
2.808	0.32744	-0.422484
2.809	0.326495	-0.422781
2.81	0.325549	-0.423077
2.811	0.324604	-0.423373
2.812	0.323658	-0.423669
2.813	0.322711	-0.423965
2.814	0.321765	-0.42426
2.815	0.320818	-0.424554
2.816	0.31987	-0.424849
2.817	0.318923	-0.425143
2.818	0.317975	-0.425437
2.819	0.317027	-0.42573
2.82	0.316078	-0.426024
2.821	0.315129	-0.426316
2.822	0.31418	-0.426609
2.823	0.31323	-0.426901
2.824	0.312281	-0.427193
2.825	0.31133	-0.427484
2.826	0.31038	-0.427776
2.827	0.309429	-0.428067
2.828	0.308478	-0.428357
2.829	0.307527	-0.428647
2.83	0.306575	-0.428937
2.831	0.305623	-0.429227
2.832	0.304671	-0.429516
2.833	0.303718	-0.429805
2.834	0.302765	-0.430093
2.835	0.301812	-0.430382
2.836	0.300858	-0.43067
2.837	0.299905	-0.430957
2.838	0.29895	-0.431244
2.839	0.297996	-0.431531
2.84	0.297041	-0.431818
2.841	0.296086	-0.432104
2.842	0.295131	-0.43239
2.843	0.294175	-0.432675
2.844	0.29322	-0.432961
2.845	0.292263	-0.433245
2.846	0.291307	-0.43353
2.847	0.29035	-0.433814
2.848	0.289393	-0.434098
2.849	0.288436	-0.434381
2.85	0.287478	-0.434665
2.851	0.28652	-0.434947
2.852	0.285562	-0.43523
2.853	0.284603	-0.435512
2.854	0.283645	-0.435794
2.855	0.282686	-0.436075
2.856	0.281726	-0.436356
2.857	0.280767	-0.436637
2.858	0.279807	-0.436917
2.859	0.278846	-0.437197
2.86	0.277886	-0.437477
2.861	0.276925	-0.437756
2.862	0.275964	-0.438035
2.863	0.275003	-0.438314
2.864	0.274041	-0.438592
2.865	0.273079	-0.43887
2.866	0.272117	-0.439148
2.867	0.271155	-0.439425
2.868	0.270192	-0.439702
2.869	0.269229	-0.439979
2.87	0.268266	-0.440255
2.871	0.267303	-0.440531
2.872	0.266339	-0.440806
2.873	0.265375	-0.441081
2.874	0.264411	-0.441356
2.875	0.263446	-0.44163
2.876	0.262481	-0.441904
2.877	0.261516	-0.442178
2.878	0.260551	-0.442451
2.879	0.259585	-0.442724
2.88	0.258619	-0.442997
2.881	0.257653	-0.443269
2.882	0.256687	-0.443541
2.883	0.25572	-0.443813
2.884	0.254753	-0.444084
2.885	0.253786	-0.444354
2.886	0.252819	-0.444625
2.887	0.251851	-0.444895
2.888	0.250883	-0.445165
2.889	0.249915	-0.445434
2.89	0.248947	-0.445703
2.891	0.247978	-0.445972
2.892	0.247009	-0.44624
2.893	0.24604	-0.446508
2.894	0.245071	-0.446775
2.895	0.244101	-0.447042
2.896	0.243131	-0.447309
2.897	0.242161	-0.447575
2.898	0.241191	-0.447841
2.899	0.24022	-0.448107
2.9	0.239249	-0.448372
2.901	0.238278	-0.448637
2.902	0.237307	-0.448902
2.903	0.236335	-0.449166
2.904	0.235364	-0.44943
2.905	0.234392	-0.449693
2.906	0.233419	-0.449956
2.907	0.232447	-0.450219
2.908	0.231474	-0.450481
2.909	0.230501	-0.450743
2.91	0.229528	-0.451005
2.911	0.228555	-0.451266
2.912	0.227581	-0.451527
2.913	0.226607	-0.451787
2.914	0.225633	-0.452047
2.915	0.224659	-0.452307
2.916	0.223684	-0.452566
2.917	0.222709	-0.452825
2.918	0.221734	-0.453083
2.919	0.220759	-0.453341
2.92	0.219784	-0.453599
2.921	0.218808	-0.453856
2.922	0.217832	-0.454113
2.923	0.216856	-0.45437
2.924	0.21588	-0.454626
2.925	0.214903	-0.454882
2.926	0.213926	-0.455137
2.927	0.212949	-0.455392
2.928	0.211972	-0.455647
2.929	0.210995	-0.455901
2.93	0.210017	-0.456155
2.931	0.209039	-0.456409
2.932	0.208061	-0.456662
2.933	0.207083	-0.456914
2.934	0.206105	-0.457167
2.935	0.205126	-0.457419
2.936	0.204147	-0.45767
2.937	0.203168	-0.457921
2.938	0.202189	-0.458172
2.939	0.20121	-0.458422
2.94	0.20023	-0.458672
2.941	0.19925	-0.458922
2.942	0.19827	-0.459171
2.943	0.19729	-0.45942
2.944	0.196309	-0.459668
2.945	0.195329	-0.459916
2.946	0.194348	-0.460164
2.947	0.193367	-0.460411
2.948	0.192386	-0.460658
2.949	0.191404	-0.460904
2.95	0.190423	-0.46115
2.951	0.189441	-0.461395
2.952	0.188459	-0.461641
2.953	0.187477	-0.461885
2.954	0.186494	-0.46213
2.955	0.185512	-0.462374
2.956	0.184529	-0.462617
2.957	0.183546	-0.46286
2.958	0.182563	-0.463103
2.959	0.18158	-0.463346
2.96	0.180596	-0.463588
2.961	0.179613	-0.463829
2.962	0.178629	-0.46407
2.963	0.177645	-0.464311
2.964	0.176661	-0.464551
2.965	0.175676	-0.464791
2.966	0.174692	-0.465031
2.967	0.173707	-0.46527
2.968	0.172722	-0.465508
2.969	0.171737	-0.465747
2.97	0.170752	-0.465985
2.971	0.169766	-0.466222
2.972	0.168781	-0.466459
2.973	0.167795	-0.466696
2.974	0.166809	-0.466932
2.975	0.165823	-0.467168
2.976	0.164837	-0.467403
2.977	0.163851	-0.467638
2.978	0.162864	-0.467873
2.979	0.161877	-0.468107
2.98	0.16089	-0.46834
2.981	0.159903	-0.468574
2.982	0.158916	-0.468807
2.983	0.157929	-0.469039
2.984	0.156941	-0.469271
2.985	0.155953	-0.469503
2.986	0.154966	-0.469734
2.987	0.153978	-0.469965
2.988	0.152989	-0.470195
2.989	0.152001	-0.470425
2.99	0.151013	-0.470654
2.991	0.150024	-0.470884
2.992	0.149035	-0.471112
2.993	0.148046	-0.471341
2.994	0.147057	-0.471568
2.995	0.146068	-0.471796
2.996	0.145079	-0.472023
2.997	0.144089	-0.472249
2.998	0.1431	-0.472475
2.999	0.14211	-0.472701
3	0.14112	-0.472926
3.001	0.14013	-0.473151
3.002	0.13914	-0.473376
3.003	0.138149	-0.4736
3.004	0.137159	-0.473823
3.005	0.136168	-0.474046
3.006	0.135178	-0.474269
3.007	0.134187	-0.474491
3.008	0.133196	-0.474713
3.009	0.132204	-0.474934
3.01	0.131213	-0.475155
3.011	0.130222	-0.475376
3.012	0.12923	-0.475596
3.013	0.128239	-0.475816
3.014	0.127247	-0.476035
3.015	0.126255	-0.476254
3.016	0.125263	-0.476472
3.017	0.124271	-0.47669
3.018	0.123278	-0.476908
3.019	0.122286	-0.477125
3.02	0.121293	-0.477341
3.021	0.120301	-0.477557
3.022	0.119308	-0.477773
3.023	0.118315	-0.477988
3.024	0.117322	-0.478203
3.025	0.116329	-0.478418
3.026	0.115335	-0.478632
3.027	0.114342	-0.478845
3.028	0.113349	-0.479058
3.029	0.112355	-0.479271
3.03	0.111361	-0.479483
3.031	0.110367	-0.479695
3.032	0.109373	-0.479906
3.033	0.108379	-0.480117
3.034	0.107385	-0.480327
3.035	0.106391	-0.480537
3.036	0.105397	-0.480747
3.037	0.104402	-0.480956
3.038	0.103407	-0.481165
3.039	0.102413	-0.481373
3.04	0.101418	-0.48158
3.041	0.100423	-0.481788
3.042	0.0994281	-0.481995
3.043	0.098433	-0.482201
3.044	0.0974378	-0.482407
3.045	0.0964425	-0.482612
3.046	0.0954471	-0.482817
3.047	0.0944517	-0.483022
3.048	0.0934561	-0.483226
3.049	0.0924604	-0.48343
3.05	0.0914646	-0.483633
3.051	0.0904688	-0.483836
3.052	0.0894728	-0.484038
3.053	0.0884768	-0.48424
3.054	0.0874807	-0.484441
3.055	0.0864845	-0.484642
3.056	0.0854882	-0.484843
3.057	0.0844918	-0.485043
3.058	0.0834953	-0.485242
3.059	0.0824988	-0.485441
3.06	0.0815022	-0.48564
3.061	0.0805054	-0.485838
3.062	0.0795086	-0.486036
3.063	0.0785118	-0.486233
3.064	0.0775148	-0.48643
3.065	0.0765178	-0.486626
3.066	0.0755207	-0.486822
3.067	0.0745235	-0.487018
3.068	0.0735262	-0.487213
3.069	0.0725289	-0.487407
3.07	0.0715315	-0.487601
3.071	0.070534	-0.487795
3.072	0.0695365	-0.487988
3.073	0.0685389	-0.488181
3.074	0.0675412	-0.488373
3.075	0.0665434	-0.488564
3.076	0.0655456	-0.488756
3.077	0.0645477	-0.488946
3.078	0.0635498	-0.489137
3.079	0.0625518	-0.489327
3.08	0.0615537	-0.489516
3.081	0.0605556	-0.489705
3.082	0.0595574	-0.489893
3.083	0.0585591	-0.490081
3.084	0.0575608	-0.490269
3.085	0.0565624	-0.490456
3.086	0.055564	-0.490642
3.087	0.0545655	-0.490828
3.088	0.053567	-0.491014
3.089	0.0525684	-0.491199
3.09	0.0515698	-0.491384
3.091	0.0505711	-0.491568
3.092	0.0495723	-0.491751
3.093	0.0485735	-0.491935
3.094	0.0475747	-0.492117
3.095	0.0465758	-0.4923
3.096	0.0455769	-0.492481
3.097	0.0445779	-0.492663
3.098	0.0435788	-0.492843
3.099	0.0425798	-0.493024
3.1	0.0415807	-0.493204
3.101	0.0405815	-0.493383
3.102	0.0395823	-0.493562
3.103	0.0385831	-0.49374
3.104	0.0375838	-0.493918
3.105	0.0365845	-0.494096
3.106	0.0355851	-0.494273
3.107	0.0345858	-0.494449
3.108	0.0335863	-0.494625
3.109	0.0325869	-0.494801
3.11	0.0315874	-0.494976
3.111	0.0305879	-0.49515
3.112	0.0295883	-0.495324
3.113	0.0285888	-0.495498
3.114	0.0275892	-0.495671
3.115	0.0265895	-0.495844
3.116	0.0255899	-0.496016
3.117	0.0245902	-0.496187
3.118	0.0235905	-0.496359
3.119	0.0225907	-0.496529
3.12	0.021591	-0.496699
3.121	0.0205912	-0.496869
3.122	0.0195914	-0.497038
3.123	0.0185916	-0.497207
3.124	0.0175917	-0.497375
3.125	0.0165919	-0.497543
3.126	0.015592	-0.49771
3.127	0.0145921	-0.497877
3.128	0.0135922	-0.498043
3.129	0.0125923	-0.498209
3.13	0.0115924	-0.498374
3.131	0.0105925	-0.498539
3.132	0.00959251	-0.498703
3.133	0.00859255	-0.498867
3.134	0.00759258	-0.49903
3.135	0.00659261	-0.499193
3.136	0.00559262	-0.499355
3.137	0.00459264	-0.499517
3.138	0.00359265	-0.499678
3.139	0.00259265	-0.499839
3.14	0.00159265	-0.499999
3.141	0.000592654	-0.500159
3.142	-0.000407346	-0.500318
3.143	-0.00140735	-0.500477
3.144	-0.00240734	-0.500635
3.145	-0.00340734	-0.500793
3.146	-0.00440733	-0.500951
3.147	-0.00540732	-0.501107
3.148	-0.0064073	-0.501264
3.149	-0.00740728	-0.501419
3.15	-0.00840725	-0.501575
3.151	-0.00940721	-0.501729
3.152	-0.0104072	-0.501884
3.153	-0.0114071	-0.502037
3.154	-0.012407	-0.502191
3.155	-0.0134069	-0.502343
3.156	-0.0144068	-0.502496
3.157	-0.0154067	-0.502647
3.158	-0.0164066	-0.502799
3.159	-0.0174065	-0.502949
3.16	-0.0184063	-0.503099
3.161	-0.0194061	-0.503249
3.162	-0.0204059	-0.503398
3.163	-0.0214057	-0.503547
3.164	-0.0224055	-0.503695
3.165	-0.0234052	-0.503843
3.166	-0.0244049	-0.50399
3.167	-0.0254046	-0.504137
3.168	-0.0264043	-0.504283
3.169	-0.0274039	-0.504428
3.17	-0.0284035	-0.504573
3.171	-0.0294031	-0.504718
3.172	-0.0304027	-0.504862
3.173	-0.0314022	-0.505006
3.174	-0.0324017	-0.505149
3.175	-0.0334011	-0.505291
3.176	-0.0344006	-0.505433
3.177	-0.0353999	-0.505575
3.178	-0.0363993	-0.505716
3.179	-0.0373986	-0.505856
3.18	-0.0383979	-0.505996
3.181	-0.0393971	-0.506135
3.182	-0.0403964	-0.506274
3.183	-0.0413955	-0.506413
3.184	-0.0423946	-0.506551
3.185	-0.0433937	-0.506688
3.186	-0.0443928	-0.506825
3.187	-0.0453917	-0.506961
3.188	-0.0463907	-0.507097
3.189	-0.0473896	-0.507232
3.19	-0.0483884	-0.507367
3.191	-0.0493872	-0.507501
3.192	-0.050386	-0.507635
3.193	-0.0513847	-0.507768
3.194	-0.0523834	-0.5079
3.195	-0.053382	-0.508033
3.196	-0.0543805	-0.508164
3.197	-0.055379	-0.508295
3.198	-0.0563774	-0.508426
3.199	-0.0573758	-0.508556
3.2	-0.0583741	-0.508685
3.201	-0.0593724	-0.508814
3.202	-0.0603706	-0.508943
3.203	-0.0613688	-0.509071
3.204	-0.0623668	-0.509198
3.205	-0.0633649	-0.509325
3.206	-0.0643628	-0.509451
3.207	-0.0653607	-0.509577
3.208	-0.0663585	-0.509702
3.209	-0.0673563	-0.509827
3.21	-0.068354	-0.509951
3.211	-0.0693516	-0.510075
3.212	-0.0703492	-0.510198
3.213	-0.0713467	-0.51032
3.214	-0.0723441	-0.510442
3.215	-0.0733414	-0.510564
3.216	-0.0743387	-0.510685
3.217	-0.0753359	-0.510805
3.218	-0.076333	-0.510925
3.219	-0.0773301	-0.511045
3.22	-0.078327	-0.511164
3.221	-0.0793239	-0.511282
3.222	-0.0803207	-0.5114
3.223	-0.0813175	-0.511517
3.224	-0.0823141	-0.511634
3.225	-0.0833107	-0.51175
3.226	-0.0843072	-0.511865
3.227	-0.0853036	-0.511981
3.228	-0.0862999	-0.512095
3.229	-0.0872961	-0.512209
3.23	-0.0882922	-0.512323
3.231	-0.0892883	-0.512435
3.232	-0.0902842	-0.512548
3.233	-0.0912801	-0.51266
3.234	-0.0922759	-0.512771
3.235	-0.0932716	-0.512882
3.236	-0.0942672	-0.512992
3.237	-0.0952627	-0.513102
3.238	-0.0962581	-0.513211
3.239	-0.0972534	-0.513319
3.24	-0.0982486	-0.513427
3.241	-0.0992437	-0.513535
3.242	-0.100239	-0.513642
3.243	-0.101234	-0.513748
3.244	-0.102228	-0.513854
3.245	-0.103223	-0.51396
3.246	-0.104218	-0.514064
3.247	-0.105212	-0.514169
3.248	-0.106207	-0.514272
3.249	-0.107201	-0.514375
3.25	-0.108195	-0.514478
3.251	-0.109189	-0.51458
3.252	-0.110183	-0.514681
3.253	-0.111177	-0.514782
3.254	-0.112171	-0.514883
3.255	-0.113164	-0.514983
3.256	-0.114158	-0.515082
3.257	-0.115151	-0.515181
3.258	-0.116145	-0.515279
3.259	-0.117138	-0.515376
3.26	-0.118131	-0.515474
3.261	-0.119124	-0.51557
3.262	-0.120117	-0.515666
3.263	-0.121109	-0.515761
3.264	-0.122102	-0.515856
3.265	-0.123094	-0.515951
3.266	-0.124087	-0.516044
3.267	-0.125079	-0.516138
3.268	-0.126071	-0.51623
3.269	-0.127063	-0.516322
3.27	-0.128055	-0.516414
3.271	-0.129046	-0.516505
3.272	-0.130038	-0.516595
3.273	-0.131029	-0.516685
3.274	-0.132021	-0.516774
3.275	-0.133012	-0.516863
3.276	-0.134003	-0.516951
3.277	-0.134994	-0.517039
3.278	-0.135985	-0.517126
3.279	-0.136975	-0.517212
3.28	-0.137966	-0.517298
3.281	-0.138956	-0.517384
3.282	-0.139946	-0.517468
3.283	-0.140937	-0.517553
3.284	-0.141927	-0.517636
3.285	-0.142916	-0.51772
3.286	-0.143906	-0.517802
3.287	-0.144895	-0.517884
3.288	-0.145885	-0.517966
3.289	-0.146874	-0.518046
3.29	-0.147863	-0.518127
3.291	-0.148852	-0.518206
3.292	-0.149841	-0.518286
3.293	-0.15083	-0.518364
3.294	-0.151818	-0.518442
3.295	-0.152806	-0.51852
3.296	-0.153795	-0.518597
3.297	-0.154783	-0.518673
3.298	-0.15577	-0.518749
3.299	-0.156758	-0.518824
3.3	-0.157746	-0.518899
3.301	-0.158733	-0.518973
3.302	-0.15972	-0.519046
3.303	-0.160707	-0.519119
3.304	-0.161694	-0.519191
3.305	-0.162681	-0.519263
3.306	-0.163668	-0.519334
3.307	-0.164654	-0.519405
3.308	-0.16564	-0.519475
3.309	-0.166627	-0.519545
3.31	-0.167612	-0.519614
3.311	-0.168598	-0.519682
3.312	-0.169584	-0.51975
3.313	-0.170569	-0.519817
3.314	-0.171555	-0.519884
3.315	-0.17254	-0.51995
3.316	-0.173525	-0.520015
3.317	-0.174509	-0.52008
3.318	-0.175494	-0.520144
3.319	-0.176478	-0.520208
3.32	-0.177462	-0.520271
3.321	-0.178446	-0.520334
3.322	-0.17943	-0.520396
3.323	-0.180414	-0.520457
3.324	-0.181398	-0.520518
3.325	-0.182381	-0.520579
3.326	-0.183364	-0.520638
3.327	-0.184347	-0.520697
3.328	-0.18533	-0.520756
3.329	-0.186312	-0.520814
3.33	-0.187295	-0.520871
3.331	-0.188277	-0.520928
3.332	-0.189259	-0.520984
3.333	-0.190241	-0.52104
3.334	-0.191222	-0.521095
3.335	-0.192204	-0.52115
3.336	-0.193185	-0.521203
3.337	-0.194166	-0.521257
3.338	-0.195147	-0.521309
3.339	-0.196128	-0.521362
3.34	-0.197108	-0.521413
3.341	-0.198088	-0.521464
3.342	-0.199069	-0.521515
3.343	-0.200048	-0.521564
3.344	-0.201028	-0.521614
3.345	-0.202008	-0.521662
3.346	-0.202987	-0.52171
3.347	-0.203966	-0.521758
3.348	-0.204945	-0.521805
3.349	-0.205924	-0.521851
3.35	-0.206902	-0.521897
3.351	-0.20788	-0.521942
3.352	-0.208858	-0.521986
3.353	-0.209836	-0.52203
3.354	-0.210814	-0.522074
3.355	-0.211791	-0.522117
3.356	-0.212768	-0.522159
3.357	-0.213745	-0.5222
3.358	-0.214722	-0.522241
3.359	-0.215699	-0.522282
3.36	-0.216675	-0.522322
3.361	-0.217651	-0.522361
3.362	-0.218627	-0.522399
3.363	-0.219603	-0.522437
3.364	-0.220578	-0.522475
3.365	-0.221554	-0.522512
3.366	-0.222529	-0.522548
3.367	-0.223503	-0.522584
3.368	-0.224478	-0.522619
3.369	-0.225452	-0.522653
3.37	-0.226427	-0.522687
3.371	-0.2274	-0.52272
3.372	-0.228374	-0.522753
3.373	-0.229348	-0.522785
3.374	-0.230321	-0.522817
3.375	-0.231294	-0.522848
3.376	-0.232267	-0.522878
3.377	-0.233239	-0.522908
3.378	-0.234211	-0.522937
3.379	-0.235183	-0.522965
3.38	-0.236155	-0.522993
3.381	-0.237127	-0.523021
3.382	-0.238098	-0.523047
3.383	-0.239069	-0.523073
3.384	-0.24004	-0.523099
3.385	-0.241011	-0.523124
3.386	-0.241981	-0.523148
3.387	-0.242951	-0.523172
3.388	-0.243921	-0.523195
3.389	-0.244891	-0.523218
3.39	-0.245861	-0.52324
3.391	-0.24683	-0.523261
3.392	-0.247799	-0.523282
3.393	-0.248767	-0.523302
3.394	-0.249736	-0.523321
3.395	-0.250704	-0.52334
3.396	-0.251672	-0.523359
3.397	-0.25264	-0.523376
3.398	-0.253607	-0.523393
3.399	-0.254574	-0.52341
3.4	-0.255541	-0.523426
3.401	-0.256508	-0.523441
3.402	-0.257474	-0.523456
3.403	-0.25844	-0.52347
3.404	-0.259406	-0.523483
3.405	-0.260372	-0.523496
3.406	-0.261337	-0.523508
3.407	-0.262302	-0.52352
3.408	-0.263267	-0.523531
3.409	-0.264232	-0.523542
3.41	-0.265196	-0.523551
3.411	-0.26616	-0.523561
3.412	-0.267124	-0.523569
3.413	-0.268088	-0.523577
3.414	-0.269051	-0.523585
3.415	-0.270014	-0.523592
3.416	-0.270977	-0.523598
3.417	-0.271939	-0.523603
3.418	-0.272901	-0.523608
3.419	-0.273863	-0.523613
3.42	-0.274825	-0.523616
3.421	-0.275786	-0.523619
3.422	-0.276747	-0.523622
3.423	-0.277708	-0.523624
3.424	-0.278668	-0.523625
3.425	-0.279629	-0.523626
3.426	-0.280589	-0.523626
3.427	-0.281548	-0.523625
3.428	-0.282508	-0.523624
3.429	-0.283467	-0.523623
3.43	-0.284426	-0.52362
3.431	-0.285384	-0.523617
3.432	-0.286343	-0.523614
3.433	-0.287301	-0.523609
3.434	-0.288258	-0.523604
3.435	-0.289216	-0.523599
3.436	-0.290173	-0.523593
3.437	-0.29113	-0.523586
3.438	-0.292086	-0.523579
3.439	-0.293042	-0.523571
3.44	-0.293998	-0.523562
3.441	-0.294954	-0.523553
3.442	-0.295909	-0.523544
3.443	-0.296864	-0.523533
3.444	-0.297819	-0.523522
3.445	-0.298774	-0.523511
3.446	-0.299728	-0.523498
3.447	-0.300682	-0.523485
3.448	-0.301635	-0.523472
3.449	-0.302589	-0.523458
3.45	-0.303542	-0.523443
3.451	-0.304494	-0.523428
3.452	-0.305447	-0.523412
3.453	-0.306399	-0.523395
3.454	-0.30735	-0.523378
3.455	-0.308302	-0.52336
3.456	-0.309253	-0.523342
3.457	-0.310204	-0.523323
3.458	-0.311154	-0.523303
3.459	-0.312104	-0.523283
3.46	-0.313054	-0.523262
3.461	-0.314004	-0.52324
3.462	-0.314953	-0.523218
3.463	-0.315902	-0.523195
3.464	-0.316851	-0.523172
3.465	-0.317799	-0.523148
3.466	-0.318747	-0.523123
3.467	-0.319695	-0.523098
3.468	-0.320642	-0.523072
3.469	-0.321589	-0.523045
3.47	-0.322536	-0.523018
3.471	-0.323482	-0.52299
3.472	-0.324428	-0.522962
3.473	-0.325374	-0.522933
3.474	-0.32632	-0.522903
3.475	-0.327265	-0.522873
3.476	-0.328209	-0.522842
3.477	-0.329154	-0.52281
3.478	-0.330098	-0.522778
3.479	-0.331042	-0.522745
3.48	-0.331985	-0.522712
3.481	-0.332928	-0.522678
3.482	-0.333871	-0.522643
3.483	-0.334814	-0.522608
3.484	-0.335756	-0.522572
3.485	-0.336697	-0.522535
3.486	-0.337639	-0.522498
3.487	-0.33858	-0.52246
3.488	-0.339521	-0.522422
3.489	-0.340461	-0.522383
3.49	-0.341401	-0.522343
3.491	-0.342341	-0.522302
3.492	-0.34328	-0.522261
3.493	-0.344219	-0.52222
3.494	-0.345158	-0.522177
3.495	-0.346097	-0.522135
3.496	-0.347035	-0.522091
3.497	-0.347972	-0.522047
3.498	-0.34891	-0.522002
3.499	-0.349847	-0.521957
3.5	-0.350783	-0.521911
3.501	-0.35172	-0.521864
3.502	-0.352655	-0.521817
3.503	-0.353591	-0.521769
3.504	-0.354526	-0.52172
3.505	-0.355461	-0.521671
3.506	-0.356396	-0.521621
3.507	-0.35733	-0.52157
3.508	-0.358264	-0.521519
3.509	-0.359197	-0.521467
3.51	-0.36013	-0.521415
3.511	-0.361063	-0.521362
3.512	-0.361995	-0.521308
3.513	-0.362927	-0.521254
3.514	-0.363859	-0.521199
3.515	-0.36479	-0.521143
3.516	-0.365721	-0.521087
3.517	-0.366652	-0.52103
3.518	-0.367582	-0.520973
3.519	-0.368512	-0.520915
3.52	-0.369441	-0.520856
3.521	-0.37037	-0.520796
3.522	-0.371299	-0.520736
3.523	-0.372227	-0.520676
3.524	-0.373155	-0.520614
3.525	-0.374083	-0.520552
3.526	-0.37501	-0.52049
3.527	-0.375937	-0.520426
3.528	-0.376863	-0.520363
3.529	-0.377789	-0.520298
3.53	-0.378715	-0.520233
3.531	-0.37964	-0.520167
3.532	-0.380565	-0.520101
3.533	-0.38149	-0.520033
3.534	-0.382414	-0.519966
3.535	-0.383338	-0.519897
3.536	-0.384261	-0.519828
3.537	-0.385184	-0.519759
3.538	-0.386107	-0.519688
3.539	-0.387029	-0.519617
3.54	-0.387951	-0.519546
3.541	-0.388872	-0.519474
3.542	-0.389794	-0.519401
3.543	-0.390714	-0.519327
3.544	-0.391635	-0.519253
3.545	-0.392554	-0.519178
3.546	-0.393474	-0.519103
3.547	-0.394393	-0.519027
3.548	-0.395312	-0.51895
3.549	-0.39623	-0.518872
3.55	-0.397148	-0.518794
3.551	-0.398066	-0.518716
3.552	-0.398983	-0.518636
3.553	-0.3999	-0.518556
3.554	-0.400816	-0.518476
3.555	-0.401732	-0.518394
3.556	-0.402648	-0.518313
3.557	-0.403563	-0.51823
3.558	-0.404477	-0.518147
3.559	-0.405392	-0.518063
3.56	-0.406306	-0.517978
3.561	-0.407219	-0.517893
3.562	-0.408132	-0.517807
3.563	-0.409045	-0.517721
3.564	-0.409957	-0.517634
3.565	-0.410869	-0.517546
3.566	-0.411781	-0.517458
3.567	-0.412692	-0.517369
3.568	-0.413603	-0.517279
3.569	-0.414513	-0.517189
3.57	-0.415423	-0.517098
3.571	-0.416332	-0.517006
3.572	-0.417241	-0.516914
3.573	-0.41815	-0.516821
3.574	-0.419058	-0.516727
3.575	-0.419966	-0.516633
3.576	-0.420873	-0.516538
3.577	-0.42178	-0.516443
3.578	-0.422686	-0.516346
3.579	-0.423592	-0.51625
3.58	-0.424498	-0.516152
3.581	-0.425403	-0.516054
3.582	-0.426308	-0.515955
3.583	-0.427212	-0.515856
3.584	-0.428116	-0.515756
3.585	-0.42902	-0.515655
3.586	-0.429923	-0.515554
3.587	-0.430826	-0.515451
3.588	-0.431728	-0.515349
3.589	-0.43263	-0.515245
3.59	-0.433531	-0.515141
3.591	-0.434432	-0.515037
3.592	-0.435332	-0.514931
3.593	-0.436232	-0.514825
3.594	-0.437132	-0.514719
3.595	-0.438031	-0.514612
3.596	-0.43893	-0.514504
3.597	-0.439828	-0.514395
3.598	-0.440726	-0.514286
3.599	-0.441623	-0.514176
3.6	-0.44252	-0.514065
3.601	-0.443417	-0.513954
3.602	-0.444313	-0.513842
3.603	-0.445209	-0.51373
3.604	-0.446104	-0.513617
3.605	-0.446999	-0.513503
3.606	-0.447893	-0.513388
3.607	-0.448787	-0.513273
3.608	-0.44968	-0.513157
3.609	-0.450573	-0.513041
3.61	-0.451466	-0.512924
3.611	-0.452358	-0.512806
3.612	-0.453249	-0.512688
3.613	-0.454141	-0.512569
3.614	-0.455031	-0.512449
3.615	-0.455922	-0.512328
3.616	-0.456811	-0.512207
3.617	-0.457701	-0.512086
3.618	-0.45859	-0.511963
3.619	-0.459478	-0.51184
3.62	-0.460366	-0.511717
3.621	-0.461253	-0.511592
3.622	-0.46214	-0.511467
3.623	-0.463027	-0.511342
3.624	-0.463913	-0.511215
3.625	-0.464799	-0.511088
3.626	-0.465684	-0.510961
3.627	-0.466569	-0.510832
3.628	-0.467453	-0.510703
3.629	-0.468337	-0.510574
3.63	-0.46922	-0.510443
3.631	-0.470103	-0.510313
3.632	-0.470985	-0.510181
3.633	-0.471867	-0.510049
3.634	-0.472749	-0.509916
3.635	-0.47363	-0.509782
3.636	-0.47451	-0.509648
3.637	-0.47539	-0.509513
3.638	-0.47627	-0.509378
3.639	-0.477149	-0.509241
3.64	-0.478027	-0.509104
3.641	-0.478905	-0.508967
3.642	-0.479783	-0.508829
3.643	-0.48066	-0.50869
3.644	-0.481537	-0.50855
3.645	-0.482413	-0.50841
3.646	-0.483289	-0.508269
3.647	-0.484164	-0.508128
3.648	-0.485039	-0.507986
3.649	-0.485913	-0.507843
3.65	-0.486787	-0.507699
3.651	-0.48766	-0.507555
3.652	-0.488533	-0.50741
3.653	-0.489405	-0.507265
3.654	-0.490277	-0.507119
3.655	-0.491148	-0.506972
3.656	-0.492019	-0.506824
3.657	-0.492889	-0.506676
3.658	-0.493759	-0.506527
3.659	-0.494629	-0.506378
3.66	-0.495497	-0.506228
3.661	-0.496366	-0.506077
3.662	-0.497234	-0.505926
3.663	-0.498101	-0.505773
3.664	-0.498968	-0.505621
3.665	-0.499834	-0.505467
3.666	-0.5007	-0.505313
